category,seniority,min_salary,max_salary,id,modality,remote,remote_modality,remote_zone,published_at,application_deadline,experience,skills,benefits,applications_count,company_name,company_country,company_id,company_description
Data Science / Analytics,seniority,,,data-engineer-neuralworks-santiago-7f51,modality,False,hybrid,,1714741689,,,"ul, li, civil, en, o, similar, li, li, Experiencia, de, al, menos, 3, en, de, software, o, sistemas, li, li, Excelente, skills, de, troubleshooting, y, problem, solving, estructurado, li, li, Experiencia, en, Python, li, li, Experiencia, con, Google, Cloud, particularmente, relacionado, a, manejo, de, datos, y, ML, li, li, Experiencia, trabajando, con, equipos, li, li, Experiencia, en, pipelines, de, CI, CD, li, li, avanzado, li, li, Fuerte, sentido, de, responsabilidad, e, integridad, manifestado, a, de, clara, y, li, ul",<ul><li>MacBook Air M1 o similar (con opción de compra hiper conveniente)</li><li>Bono por desempeño</li><li>Bono de almuerzo mensual y almuerzo de equipo los viernes</li><li>Horario flexible</li><li>Flexibilidad entre oficina y home office</li><li>Medio día libre el día de tu cumpleaños</li><li>Financiamiento de certificaciones</li><li>Inscripción en Coursera con plan de entrenamiento a medida</li><li>Estacionamiento de bicicletas</li><li>Vestimenta informal</li><li>Salida de “teambuilding” mensual</li><li>¡Intégrate a un equipo de primera!</li></ul>,81,NeuralWorks,CL,,NeuralWorks es el lugar donde juntamos nuestra imaginación y creatividad para crear cosas increíbles. 
Data Science / Analytics,seniority,,,data-scientist-bice-vida-santiago-3b0e,modality,False,hybrid,,1714654133,,,"ul, li, Estudios, de, Civil, pregrado, en, o, similar, li, li, Al, menos, 1, de, experiencia, realizando, modelos, de, predictiva, fuga, etc, o, proyectos, de, inteligencia, artificial, li, li, Necesario, manejo, de, SQL, y, Python, li, li, Experiencia, de, trabajo, con, equipos, y, de, alto, li, ul","<ul><li>Contamos con la mejor cobertura de la industria y te brindamos un seguro complementario de salud, dental y vida, y además un seguro catastrófico (Para ti y tus cargas legales). 🏅</li><li>Bonos en UF dependiendo de la estación del año y del tiempo que lleves en nuestra Compañía. 🎁</li><li>Salida anticipada los días viernes, hasta las 16:00 hrs, lo que te permitirá balancear tu vida personal y laboral. 🙌</li><li>Dress code casual, porque privilegiamos la comodidad. 👟</li><li>Almuerzo gratis en la oficina (con viernes de barra no-fit) 🍟</li><li>Contamos con capacitaciones constantes, para impulsar y empoderar equipos diversos con foco en buscar mejores resultados.</li><li>Nuestra Casa Matriz se encuentran en el corazón de Providencia a pasos del metro de Pedro de Valdivia. 🚇</li><li>Puedes venir en bicicleta y la cuidamos por ti. Tenemos bicicleteros en casa matriz. 🚲</li></ul>",155,BICE VIDA,CL,,"Líderes en el negocio de las aseguradoras en Chile, somos una empresa enfocada en satisfacer las necesidades de seguridad, prosperidad y protección de nuestros clientes. "
Data Science / Analytics,seniority,,,coordinador-de-gobierno-de-datos-bice-vida-santiago,modality,False,hybrid,,1714653350,,,"p, Ser, titulado, a, de, sistemas, Civil, o, Contar, con, experiencia, previa, trabajando, en, de, Gobierno, de, Datos, br, Deseable, experiencia, en, industrias, financieras, br, Ganas, de, liderar, procedimientos, relativos, al, proyecto, de, Gobierno, de, Datos, p","<ul><li>Contamos con la mejor cobertura de la industria y te brindamos un seguro complementario de salud, dental y vida, y además un seguro catastrófico (Para ti y tus cargas legales). 🏅</li><li>Bonos en UF dependiendo de la estación del año y del tiempo que lleves en nuestra Compañía. 🎁</li><li>Salida anticipada los días viernes, hasta las 16:00 hrs, lo que te permitirá balancear tu vida personal y laboral. 🙌</li><li>Dress code casual, porque privilegiamos la comodidad. 👟</li><li>Almuerzo gratis en la oficina (con viernes de barra no-fit) 🍟</li><li>Contamos con capacitaciones constantes, para impulsar y empoderar equipos diversos con foco en buscar mejores resultados.</li><li>Nuestra Casa Matriz se encuentran en el corazón de Providencia a pasos del metro de Pedro de Valdivia. 🚇</li><li>Puedes venir en bicicleta y la cuidamos por ti. Tenemos bicicleteros en casa matriz. 🚲</li></ul>",38,BICE VIDA,CL,,"Líderes en el negocio de las aseguradoras en Chile, somos una empresa enfocada en satisfacer las necesidades de seguridad, prosperidad y protección de nuestros clientes. "
Data Science / Analytics,seniority,,,data-analyst-banco-santander-chile-santiago,modality,False,hybrid,,1714503809,,,"ul, li, en, Comercial, Civil, o, li, li, Manejo, de, Python, li, li, Manejo, de, SQL, li, li, Deseable, Manejo, de, Power, BI, y, o, Tableu, Manejo, de, Cloudera, li, li, Deseable, Conocimientos, en, riesgos, de, cumplimiento, y, conducta, li, ul",,231,Banco Santander Chile,CL,,"¡Ven y sorpréndete con Santander!
"
Data Science / Analytics,seniority,1000,1200,operador-de-base-de-datos-s3-chile-santiago,modality,True,remote_local,,1714053339,,,"ul, li, egresado, de, o, Analista, Programador, li, li, Dominio, intermedio, de, Excel, incluyendo, tablas, y, macros, li, li, Conocimiento, intermedio, de, SQL, li, li, Experiencia, con, procedimientos, almacenados, y, de, Jobs, desarrollo, de, ETL, li, li, Familiaridad, con, el, entorno, de, Windows, Server, li, li, Conocimientos, intermedios, a, avanzados, en, Power, BI, li, li, Experiencia, o, conocimiento, en, Python, li, ul, p, Competencias, clave, p, ul, li, Inteligencia, emocional, li, li, Capacidad, de, y, del, cambio, li, li, Proactividad, li, li, Excelente, habilidad, de, li, li, eficaz, de, conflictos, li, li, Trabajo, colaborativo, en, equipo, li, ul","<ul><li>Oportunidades de crecimiento técnico.</li><li>Ambiente de trabajo ordenado y productivo.</li><li>Desafíos estimulantes en un equipo comprometido.</li><li>Contrato (12m) desde el 1mer día. </li><li>Convenio Sala Cuna - Vitamina y permisos legales por nacimiento (fuero maternal, descanso, lactancia, etc).</li><li>Beneficios de seguridad - Mutual </li><li>Wellness y Calidad de Vida</li><li>Convenio Clínicas Dentales ,Educación y Salud Mental</li></ul><p>¿Interesado? ¡Únete a nuestro equipo y forma parte de una empresa líder en su sector! </p>",283,S3 Chile,CL,,"S3 Chile es una empresa especializada en la entrega de servicios de Outsourcing relacionada a los ""Procesos de Negocios"" de sus cliente. Te invitamos a revisar nuestras ofertas laborales y a ser parte del gran equipo S3. "
Data Science / Analytics,seniority,2300,2700,ingeniero-a-bi-y-proyectos-copec-s-a-santiago,modality,False,hybrid,,1713894171,,,"ul, li, Titulo, profesional, en, las, de, Civil, Industrial, TI, Transporte, o, carrera, li, li, strong, Experiencia, de, 2, a, 4, strong, li, li, Programas, necesarios, SQL, y, Python, avanzado, Conocimiento, de, herramientas, de, como, Tableau, o, Qlik, Conocimientos, en, Business, Intelligence, Data, li, li, Modeling, Data, Analysis, de, datos, y, armado, de, ETL, Deseable, conocimiento, en, AWS, li, ul","<ul><li>Centro de Salud.</li><li>Posnatal flexible.</li><li>Días de permisos que la compañía te otorgará para que puedas utilizarlos en distintas ocasiones.</li><li>Convenios con gimnasios, hoteles, alimentos, servicios de telefonía, tecnología, mascotas, entre otros.</li><li>Programa de beneficios flexibles, el cual te brindará la posibilidad de disfrutar de diferentes experiencias y actividades en tu tiempo libre.</li><li>Actividades extraprogramáticas.</li><li>Y muchos más.</li></ul>",193,Copec S.A,CL,,"Líderes en la comercialización y distribución de combustibles y lubricantes, a lo largo del país. Hoy nos encontramos en un proceso de transformación, cuyo eje es la electromovilidad y el desarrollo de nuevas energías."
Data Science / Analytics,seniority,1500,1800,data-analyst-mas-analytics-santiago-b0ea,modality,False,hybrid,,1713826341,,,"div, Al, ser, en, necesitamos, que, tengas, habilidades, y, habilidades, blandas, Se, perfiles, de, civil, TI, o, br, En, cuanto, a, las, habilidades, se, espera, que, puedas, trabajar, con, las, siguientes, herramientas, div, ol, li, Queries, SQL, CRUD, li, li, Procesamiento, Dataflow, GCP, Azure, Lambda, Glue, AWS, li, li, Visualizaciones, Qlik, Tableau, Power, BI, li, li, Modelamiento, de, datos, modelos, dimensionales, OLAP, li, ol, div, Con, respecto, a, las, habilidades, blandas, necesitamos, que, preparada, o, para, div, ol, li, Llevar, con, los, clientes, li, li, Levantar, requerimientos, li, ol",<ol><li>Horario flexible</li><li>Ropa relajada 😍😍</li><li>Financiamiento de cursos y certificaciones 👨‍🎓👩‍🎓</li><li>Ambiente laboral joven</li><li>Viernes medio día</li><li>Vacaciones extra 🌞🏝</li><li>Celebraciones de cumpleaños 🎁🎊</li><li>Actividades de empresa 🍻⚽</li><li>Y muchos más que podrás conocer…</li></ol>,195,MAS Analytics,CL,, MAS Analytics es una consultora de Transformación Digital basada en datos que busca conectar desafíos de negocio con datos y tecnología para impactar de manera positiva a las empresas.
Data Science / Analytics,seniority,1500,2200,data-engineer-kibernum-santiago-3b4c,modality,False,hybrid,,1713275900,,,"p, Experiencia, en, ETL, Python, SQL, p, p, Experiencia, en, bases, de, datos, relacionales, y, no, relacionales, sistemas, de, almacenamiento, en, la, nube, y, de, de, consultas, p, p, Dominio, de, lenguajes, como, Python, Java, Scala, o, similares, para, la, de, transformaciones, de, datos, y, p, p, Familiaridad, con, herramientas, ETL, como, Apache, NiFi, Apache, Airflow, Talend, etc, p, p, Conocimiento, de, frameworks, como, Hadoop, Spark, y, otros, sistemas, de, procesamiento, paralelo, p, p, Deseable, Conocimiento, en, Base, de, Datos, y, Modelamiento, de, datos, p",<p>Modalidad de trabajo: Jornada híbrida 4 días remoto y 1 día presencial.</p><p>Contrato: Plazo fijo de 3 meses.</p>,58,Kibernum,CL,,Impulsamos la evolución digital de nuestro entorno
Data Science / Analytics,seniority,,,data-visualization-expert-betterfly-santiago,modality,False,hybrid,,1712999209,,,"ul, li, universitario, en, un, campo, cuantitativo, como, Ciencias, de, la, o, campo, relacionado, se, prefiere, un, avanzado, li, li, de, 3, de, experiencia, en, un, rol, de, de, datos, con, un, historial, comprobado, de, proporcionar, insights, y, recomendaciones, impactantes, li, li, Opcional, dominio, en, lenguajes, de, como, Python, R, SQL, o, similares, con, experiencia, trabajando, con, grandes, conjuntos, de, datos, y, herramientas, complejas, li, li, Experiencia, con, herramientas, de, de, datos, como, Power, BI, Looker, Studio, Tableau, o, similares, li, li, Fuertes, habilidades, cuantitativas, y, con, la, capacidad, de, pensar, y, resolver, problemas, complejos, li, li, Excelentes, habilidades, de, e, interpersonales, con, la, capacidad, de, presentar, eficazmente, hallazgos, a, los, interesados, en, todos, los, niveles, de, la, li, li, Capacidad, comprobada, para, trabajar, de, manera, independiente, y, colaborativa, li, li, Es, altamente, deseable, tener, experiencia, con, de, aprendizaje, y, modelado, predictivo, li, li, intermedio, li, ul","<ul><li>Acceso a nuestra plataforma Betterfly full con todos lo beneficios </li><li>Seguro de vida, seguro complementario médico y dental para ti y tu familia</li><li>Plan de acciones</li><li>Después de dos años en la compañía el laptop es tuyo.</li><li>Bono mensual Betterfly FlexBen </li><li>¡Beneficio sala cuna para madres y padres Betterflyers!</li><li>¡Your Day! - Cumpleaños libre</li><li>Festivity Time - ¡Semana de navidad o año nuevo totalmente libre!</li><li>Trabajo híbrido (3x2)</li><li>Voluntariados.</li><li>Ambiente multicultural.</li></ul><p><em>En Betterfly encontrarás una cultura diversa e inclusiva, libre de estereotipos de género, integral y respetuosa. Tenemos un Comité de Diversidad, Equidad e Inclusión, trabajando activamente en estas temáticas para hacer de nuestra compañía un lugar más inclusivo para todas y todos. En nuestra compañía fomentamos la inclusión y deseamos trabajar con los mejores talentos. Es por esto que este cargo se publica en el marco de la Ley de Inclusión Laboral N°</em><a href=""http://21.0.0.13/"" target=""_blank"" rel=""nofollow noopener noreferrer external""><em>21.015</em></a><em>, que incentiva la inclusión de personas con discapacidad al mundo laboral.</em></p>",95,Betterfly,CL,,Plataforma de beneficios que recompensa los hábitos saludables de tus colaboradores en donaciones sociales y un seguro de vida cuya cobertura crece sin costo
Data Science / Analytics,seniority,,,data-scientist-leniolabs_-remote-b40e,modality,True,remote_local,,1712733400,,,"ul, li, Acreditar, un, nivel, de, intermedio, avanzado, B2, C1, li, li, 4, de, experiencia, como, Data, Scientist, li, li, Se, requiere, un, de, experiencia, de, 4, con, Python, Excluyente, li, li, Experiencia, trabajando, en, la, refinamiento, pruebas, comparativa, etc, li, li, Experiencia, con, LLM, modelos, y, API, de, OpenAI, Mixtral, y, Llama2, plus, li, li, Machine, Learning, Scikit-Learn, Pandas, Sentiment, Models, Entity, Recognition, etc, li, li, Experiencia, en, PNL, li, li, Manejo, de, GIT, Gitlab, Github, Deseable, li, li, Manejo, de, AWS, SageMaker, Deseable, li, li, Experiencia, trabajando, con, SQL, Deseable, li, ul",<ul><li>Salario dolarizado (Argentina).</li><li>100% Remoto.</li><li>Posibilidad de recibir 2 bonos al año.</li><li>2 revisiones salariales al año.</li><li>Clases de inglés.</li><li>Cursos UDEMY.</li><li>Budget para compra de libros.</li><li>Budget para compra de materiales de trabajo.</li></ul>,143,Leniolabs_,CL,,"Somos una empresa de desarrollo de software con sede en Argentina, Chile, España y USA."
Data Science / Analytics,seniority,,,data-engineer-leniolabs_-remote-3088,modality,True,remote_local,,1712700096,,,"ol, li, de, 4, de, experiencia, como, Ingeniero, de, Datos, li, li, strong, SQL, strong, Conocimientos, avanzados, en, SQL, son, imprescindibles, Capacidad, para, escribir, consultas, complejas, optimizar, el, rendimiento, de, las, bases, de, datos, y, esquemas, eficientes, li, li, strong, Python, strong, Experiencia, en, con, Python, especialmente, en, el, contexto, de, de, datos, y, de, procesos, ETL, li, li, strong, AWS, Quicksight, strong, Aunque, no, es, un, requisito, excluyente, se, valora, tener, un, conocimiento, o, la, para, aprender, sobre, AWS, Quicksight, para, tareas, de, de, datos, li, li, strong, Idiomas, strong, Nivel, de, intermedio, avanzado, es, necesario, para, la, efectiva, dentro, de, equipos, globales, y, la, de, li, ol",<ul><li>Salario dolarizado (Argentina).</li><li>100% Remoto.</li><li>Posibilidad de recibir 2 bonos al año.</li><li>2 revisiones salariales al año.</li><li>Clases de inglés.</li><li>Equipamiento Apple.</li><li>Cursos UDEMY.</li><li>Budget para compra de libros.</li><li>Budget para compra de materiales de trabajo.</li></ul>,131,Leniolabs_,CL,,"Somos una empresa de desarrollo de software con sede en Argentina, Chile, España y USA."
Data Science / Analytics,seniority,3000,3500,arquitecto-de-datos-genesys-tecncologias-de-inform-spa-remote,modality,True,remote_local,,1712694223,,,"p, Experiencia, en, de, datos, On, Premise, Cloud, p, p, Experiencia, con, AWS, Glue, y, Databricks, para, crear, aplicaciones, spark, streaming, y, batch, p, p, Databricks, uso, de, APIs, notebooks, despliegues, iac, e, integraciones, p, p, Servicios, AWS, DMS, Kinesis, EC2, S3, RDS, CloudWatch, Lambdas, Glue, Catalog, Athena, p, p, Despliegue, CI, CD, con, Terraform, sobre, AWS, CodeCommit, Copipelines, GIT, etc, p, p, Experiencia, en, proyectos, bajo, marco, Scrum, con, Jira, y, confluence, p, p, Conocimiento, en, de, y, OWASP, p, p, Base, de, Datos, SQL, Server, RDS, PostgreSQL, RDS, MYSQL, AWS, RDS, Aurora, y, Dynamo, y, performance, p, p, Consumo, de, Servicios, REST, con, Postman, p, p, Experiencia, en, y, monitoreo, de, plataforma, Collibra, p, p, Experiencia, en, y, monitoreo, de, plataforma, Tableau, Server, p",<p>Modalidad 100% remota valido para residentes en Chile<br>Paquete de Beneficios Genesys</p>,10,Genesys Tecncologias de Inform. SpA,CL,,"Somos una compañía de Desarrollo de Software y servicios TI. Tenemos más de 30 años de experiencia
en el mercado Latinoamericano, acompañando a las empresas en su camino de Transformación Digital."
